Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Cancelled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Ratings,Payment_Method
2026-01-11,14:13:11,CNR2623870853,Cancelled by Driver,CUS85341,Cab XL,Mahesh Nagar,MI Road,,,0,1,0,,345,,,,Cash
2026-01-30,23:16:10,CNR2905168349,Cancelled by Driver,CUS32309,Cab Priority,Jhotwara,C-Scheme,,,0,1,0,,205,,,,Net Banking
2026-01-22,11:31:29,CNR9114941489,Cancelled by Driver,CUS42980,Auto,Brahmpuri,Triveni Nagar,,,0,1,0,,330,,,,Cash
2026-01-26,09:57:41,CNR5477219452,Cancelled by Driver,CUS73738,Auto,C-Scheme,C-Scheme,,,0,1,0,,972,,,,Net Banking
2026-01-30,19:01:23,CNR9982892384,Success,CUS25018,Cab Premium,Chitrakoot,Tonk Road,5.9,5.74,0,0,0,,505,5.26,4.46,4.59,Debit Card
2026-01-03,00:37:22,CNR8099804982,Incomplete,CUS28967,Auto,Patrakar Colony,Tonk Road,,,0,0,1,Customer Demand,201,,,,Debit Card
2026-01-28,04:41:51,CNR5571961966,Success,CUS11023,Cab Priority,Durgapura,Jawahar Nagar,9.43,12.79,0,0,0,,402,17.23,3.52,4.03,Net Banking
2026-01-11,03:18:08,CNR3349071758,Success,CUS70232,Cab Economy,Bapu Nagar,Chitrakoot,6.39,4.78,0,0,0,,271,4.79,4.34,4.45,Credit Card
2026-01-30,03:18:39,CNR2416753166,Success,CUS13240,Bike,Ramganj,Jhotwara,3.76,10.64,0,0,0,,841,10.29,4.69,4.26,Cash
2026-01-12,15:20:40,CNR7423828950,Success,CUS41197,Cab Economy,Shastri Nagar,Shastri Nagar,7.83,11.5,0,0,0,,811,12.06,4.1,3.89,Debit Card
2026-01-24,07:33:18,CNR5007328575,Cancelled by Driver,CUS89213,Cab Priority,Barkat Nagar,Patrakar Colony,,,0,1,0,,972,,,,Wallet
2026-01-08,20:53:46,CNR8188510891,Incomplete,CUS63927,Cab Premium,Jagatpura,Mahesh Nagar,,,0,0,1,Other Issue,142,,,,Credit Card
2026-01-06,23:26:14,CNR3339585240,Incomplete,CUS42403,Cab XL,Subhash Chowk,Murlipura,,,0,0,1,Vehicle Breakdown,478,,,,UPI
2026-01-31,03:45:06,CNR2157718528,Success,CUS31423,Cab Priority,Gopalpura,Amer,6.92,5.17,0,0,0,,772,11.15,3.79,3.98,Net Banking
2026-01-08,22:13:58,CNR5440918690,Success,CUS27575,Cab Economy,Sanganer,Jagatpura,11.46,3.79,0,0,0,,199,14.73,4.34,3.84,UPI
2026-01-17,07:17:59,CNR7809444162,Success,CUS31720,Cab Priority,Mansarovar,Mahesh Nagar,2.53,11.7,0,0,0,,196,9.45,3.81,4.66,Cash
2026-01-18,05:47:42,CNR8438103124,Success,CUS83528,Auto,Patrakar Colony,Nirman Nagar,5.19,5.3,0,0,0,,753,15.18,4.99,4.99,Credit Card
2026-01-27,12:44:15,CNR8221957332,Success,CUS51206,Cab Priority,MI Road,Shastri Nagar,9.46,8.78,0,0,0,,248,17.57,4.04,4.19,Net Banking
2026-01-28,13:58:37,CNR6359077036,Success,CUS29831,Cab Economy,Durgapura,Malviya Nagar,6.96,12.26,0,0,0,,170,4.44,4.48,3.7,Cash
2026-01-15,06:15:29,CNR6463318183,Success,CUS45074,Cab Premium,Barkat Nagar,Murlipura,3.6,3.71,0,0,0,,740,8.72,3.67,4.32,Credit Card
2026-01-04,11:33:17,CNR5470442923,Cancelled by Driver,CUS20640,Auto,Triveni Nagar,Gopalpura,,,0,1,0,,177,,,,Debit Card
2026-01-05,09:24:46,CNR5878680242,Incomplete,CUS46211,Cab XL,Bapu Nagar,C-Scheme,,,0,0,1,Vehicle Breakdown,324,,,,Net Banking
2026-01-01,22:21:55,CNR4523171809,Success,CUS26919,Auto,Ramganj,Raja Park,3.27,10.05,0,0,0,,104,13.85,3.59,4.33,Debit Card
2026-01-25,02:59:31,CNR2392843415,Cancelled by Customer,CUS67859,Cab Premium,Transport Nagar,Amer,,,1,0,0,,722,,,,Net Banking
2026-01-19,00:49:49,CNR2470977863,Success,CUS68024,Cab Premium,Shastri Nagar,Durgapura,2.43,10.25,0,0,0,,437,13.23,4.21,4.72,Credit Card
2026-01-19,23:51:42,CNR2570935265,Success,CUS38117,Cab Premium,Patrakar Colony,Mansarovar,2.31,5.81,0,0,0,,496,12.75,3.78,4.7,Debit Card
2026-01-12,16:27:52,CNR6324602401,Success,CUS70421,Cab XL,Jhotwara,Subhash Chowk,4.5,14.19,0,0,0,,205,10.24,3.82,3.98,Net Banking
2026-01-09,23:33:29,CNR6714959293,Cancelled by Customer,CUS89036,Cab XL,Nirman Nagar,Ghat Gate,,,1,0,0,,322,,,,Debit Card
2026-01-13,18:09:44,CNR9383436369,Success,CUS36396,Cab Priority,Sanganer,Ramganj,8.91,10.67,0,0,0,,262,17.05,4.15,4.34,Wallet
2026-01-01,12:23:14,CNR1877531859,Success,CUS80184,Cab Economy,Sodala,Barkat Nagar,4.47,7.71,0,0,0,,289,2.2,4.2,3.95,Credit Card
2026-01-21,05:34:38,CNR1391363400,Success,CUS39279,Bike,Khatipura,Vidhyadhar Nagar,2.7,9.33,0,0,0,,534,7.43,3.57,3.57,UPI
2026-01-17,03:09:01,CNR8715073350,Incomplete,CUS59961,Cab Economy,VKI Area,Sindhi Camp,,,0,0,1,Customer Demand,231,,,,Debit Card
2026-01-09,13:55:13,CNR7528994847,Cancelled by Driver,CUS50391,Cab Premium,JLN Marg,Amer,,,0,1,0,,542,,,,Credit Card
2026-01-19,21:29:26,CNR1614449023,Success,CUS53771,Auto,Vaishali Nagar,Sitapura,8.88,10.15,0,0,0,,366,4.48,4.07,4.38,Wallet
2026-01-09,09:15:06,CNR9567415284,Success,CUS87721,Bike,Subhash Chowk,Durgapura,4.54,8.29,0,0,0,,510,15.34,4.26,3.95,Wallet
2026-01-24,10:54:30,CNR6420554252,Success,CUS86044,Cab Economy,Ajmer Road,Sitapura,2.24,4.6,0,0,0,,967,14.75,3.77,3.96,Credit Card
2026-01-11,08:42:49,CNR6042198026,Cancelled by Driver,CUS26258,Bike,Shyam Nagar,Transport Nagar,,,0,1,0,,135,,,,Wallet
2026-01-12,20:56:25,CNR5246796674,Cancelled by Customer,CUS38388,Cab Priority,Civil Lines,Ajmer Road,,,1,0,0,,626,,,,Net Banking
2026-01-12,12:51:10,CNR9599098825,Cancelled by Driver,CUS28064,Auto,Brahmpuri,Patrakar Colony,,,0,1,0,,338,,,,UPI
2026-01-11,01:55:26,CNR5012582607,Cancelled by Driver,CUS17052,Cab Economy,Shastri Nagar,Narayan Singh Circle,,,0,1,0,,150,,,,Net Banking
2026-01-05,00:12:32,CNR6756183376,Cancelled by Driver,CUS39504,Cab Economy,Jhotwara,Bapu Nagar,,,0,1,0,,118,,,,UPI
2026-01-20,02:40:22,CNR3534418302,Success,CUS81138,Auto,Chandpole,VKI Area,4.82,12.43,0,0,0,,388,9.52,3.82,3.8,UPI
2026-01-02,18:40:19,CNR7658387126,Success,CUS61960,Auto,Brahmpuri,Shastri Nagar,2.72,14.23,0,0,0,,243,4.16,4.43,3.54,Credit Card
2026-01-18,14:20:15,CNR9354887324,Success,CUS78302,Cab Priority,Shastri Nagar,Transport Nagar,9.27,4.52,0,0,0,,630,6.16,4.5,4.28,Debit Card
2026-01-03,12:35:17,CNR9164082878,Cancelled by Customer,CUS55210,Cab Premium,Sanganer,Jagatpura,,,1,0,0,,726,,,,Net Banking
2026-01-01,15:03:27,CNR9734569011,Success,CUS79796,Bike,Transport Nagar,Shastri Nagar,11.76,11.03,0,0,0,,266,4.26,4.3,3.94,Debit Card
2026-01-28,13:50:40,CNR3922781128,Success,CUS19677,Auto,Vidhyadhar Nagar,Govindpuri,3.49,8.81,0,0,0,,279,5.1,4.18,3.51,Credit Card
2026-01-08,23:25:47,CNR4408980291,Success,CUS76643,Auto,Gopalpura,Civil Lines,8.69,6.44,0,0,0,,393,2.89,3.51,3.82,Debit Card
2026-01-29,23:39:35,CNR4021351753,Success,CUS56603,Cab Premium,Raja Park,Patrakar Colony,5.31,8.11,0,0,0,,785,6.55,4.55,4.18,Cash
2026-01-05,10:11:46,CNR9410444843,Success,CUS31799,Cab Economy,Vaishali Nagar,Subhash Chowk,6.37,6.88,0,0,0,,378,10.45,3.6,4.66,Debit Card
2026-01-25,02:26:32,CNR8864365893,Cancelled by Driver,CUS38650,Auto,Chitrakoot,Brahmpuri,,,0,1,0,,461,,,,UPI
2026-01-30,06:52:22,CNR7654531898,Incomplete,CUS28563,Cab Priority,VKI Area,Bani Park,,,0,0,1,Vehicle Breakdown,192,,,,Cash
2026-01-07,05:21:46,CNR2074074703,Success,CUS58571,Bike,Kalwar Road,Ghat Gate,4.19,11.88,0,0,0,,378,7.55,3.61,4.54,UPI
2026-01-20,09:00:51,CNR7468262395,Success,CUS58942,Cab XL,Chitrakoot,Jawahar Nagar,3.48,12.79,0,0,0,,302,1.62,3.55,3.75,Credit Card
2026-01-25,02:09:59,CNR9762660470,Success,CUS99199,Cab Priority,Jawahar Nagar,Malviya Nagar,4.5,3.54,0,0,0,,832,11.93,3.63,3.71,Wallet
2026-01-20,23:08:39,CNR4668528062,Incomplete,CUS26687,Cab Premium,Narayan Singh Circle,Amer,,,0,0,1,Vehicle Breakdown,506,,,,Wallet
2026-01-14,06:17:09,CNR5566530595,Success,CUS76046,Cab XL,Tonk Road,Kalwar Road,2.52,12.66,0,0,0,,539,17.82,4.05,3.57,Debit Card
2026-01-04,04:34:27,CNR1189643257,Success,CUS41526,Cab Priority,Tonk Road,Narayan Singh Circle,2.32,14.89,0,0,0,,335,6.88,4.44,4.74,UPI
2026-01-13,20:11:31,CNR2198564693,Success,CUS52957,Cab XL,Lal Kothi,Hasanpura,8.55,14.59,0,0,0,,790,6.3,4.97,4.14,Debit Card
2026-01-02,11:52:12,CNR1634110254,Cancelled by Driver,CUS16981,Cab XL,Sitapura,Jawahar Nagar,,,0,1,0,,540,,,,Credit Card
2026-01-19,01:43:49,CNR4668802204,Success,CUS14098,Cab Economy,Murlipura,Subhash Chowk,8.42,4.23,0,0,0,,250,8.21,4.33,3.85,Wallet
2026-01-02,13:23:04,CNR3007260786,Cancelled by Customer,CUS59780,Cab Premium,Sitapura,Bani Park,,,1,0,0,,241,,,,Wallet
2026-01-26,12:49:20,CNR8411860027,Success,CUS33764,Cab Priority,Barkat Nagar,Sanganer,2.52,14.82,0,0,0,,469,6.72,3.88,4.58,Net Banking
2026-01-23,14:05:19,CNR7036726121,Incomplete,CUS39171,Cab Priority,Jawahar Nagar,Adarsh Nagar,,,0,0,1,Vehicle Breakdown,1067,,,,Wallet
2026-01-24,02:19:09,CNR3436835316,Success,CUS40485,Cab Premium,Ajmer Road,Transport Nagar,7.69,3.27,0,0,0,,942,10.35,3.69,4.99,Wallet
2026-01-15,09:57:53,CNR7117679546,Success,CUS38605,Auto,MI Road,Chandpole,7.86,9.39,0,0,0,,281,14.88,4.16,4.09,Wallet
2026-01-15,12:15:09,CNR1795317623,Incomplete,CUS86346,Bike,JLN Marg,Durgapura,,,0,0,1,Other Issue,871,,,,Net Banking
2026-01-14,15:09:36,CNR9566334966,Success,CUS79988,Cab XL,Ghat Gate,Gopalpura,4.25,9.04,0,0,0,,930,9.06,3.64,4.95,UPI
2026-01-20,13:57:09,CNR8006249993,Success,CUS21655,Cab Premium,Brahmpuri,Nirman Nagar,8.49,10.98,0,0,0,,944,16.49,4.95,4.27,Wallet
2026-01-04,18:00:52,CNR8182965146,Success,CUS14966,Auto,Kalwar Road,Jagatpura,10.21,9.43,0,0,0,,698,12.97,3.68,4.74,Wallet
2026-01-11,11:25:42,CNR8213915216,Cancelled by Driver,CUS76608,Bike,Jagatpura,Malviya Nagar,,,0,1,0,,714,,,,Credit Card
2026-01-06,11:27:58,CNR8766108369,Cancelled by Driver,CUS16498,Cab Priority,Vidhyadhar Nagar,Lal Kothi,,,0,1,0,,228,,,,Net Banking
2026-01-16,00:59:31,CNR7245712748,Incomplete,CUS25968,Cab Economy,Subhash Chowk,C-Scheme,,,0,0,1,Other Issue,219,,,,Cash
2026-01-01,21:40:03,CNR1792197002,Success,CUS69756,Cab Priority,Vidhyadhar Nagar,Shyam Nagar,11.55,10.04,0,0,0,,103,1.97,4.05,4.37,Credit Card
2026-01-03,05:37:03,CNR7853045878,Success,CUS28449,Auto,Ajmer Road,Tilak Nagar,11.32,14.44,0,0,0,,465,7.18,3.5,4.64,UPI
2026-01-13,18:00:20,CNR3819622531,Cancelled by Driver,CUS45060,Cab Economy,Govindpuri,Jawahar Nagar,,,0,1,0,,129,,,,Credit Card
2026-01-14,12:33:20,CNR9122435248,Success,CUS59604,Auto,Durgapura,Raja Park,9.88,11.28,0,0,0,,413,13.7,3.96,4.56,Cash
2026-01-10,10:37:41,CNR2394691084,Success,CUS28458,Cab XL,Sanganer,Malviya Nagar,6.86,3.12,0,0,0,,597,13.71,3.55,3.59,UPI
2026-01-24,19:06:01,CNR5870708177,Cancelled by Customer,CUS19580,Cab Priority,Mansarovar,C-Scheme,,,1,0,0,,224,,,,Credit Card
2026-01-05,23:39:34,CNR7322930484,Cancelled by Driver,CUS34952,Cab XL,Jhotwara,Kukas,,,0,1,0,,486,,,,Cash
2026-01-30,21:31:45,CNR5794973599,Success,CUS41187,Bike,Civil Lines,Chitrakoot,3.12,11.5,0,0,0,,410,10.02,4.13,4.06,Debit Card
2026-01-21,23:30:50,CNR6925582848,Cancelled by Customer,CUS65868,Auto,Sitapura,Kukas,,,1,0,0,,398,,,,Net Banking
2026-01-09,06:19:02,CNR7362039265,Cancelled by Driver,CUS48641,Cab Economy,Triveni Nagar,Bani Park,,,0,1,0,,412,,,,Wallet
2026-01-13,11:22:11,CNR2598823385,Incomplete,CUS31504,Auto,Sitapura,Civil Lines,,,0,0,1,Customer Demand,512,,,,Debit Card
2026-01-08,09:21:15,CNR5922176686,Cancelled by Driver,CUS16089,Cab Economy,Vidhyadhar Nagar,Ramganj,,,0,1,0,,196,,,,Cash
2026-01-17,15:57:11,CNR5287430731,Success,CUS49475,Auto,Vidhyadhar Nagar,Patrakar Colony,4.21,11.14,0,0,0,,102,8.95,4.33,3.71,UPI
2026-01-31,00:17:16,CNR8495984776,Success,CUS47505,Cab Economy,Chitrakoot,Sanganer,11.34,4.19,0,0,0,,190,14.14,4.23,4.49,Debit Card
2026-01-23,15:21:34,CNR3388553309,Cancelled by Driver,CUS50205,Cab Economy,Adarsh Nagar,Patrakar Colony,,,0,1,0,,353,,,,Debit Card
2026-01-24,14:45:52,CNR2960616683,Cancelled by Customer,CUS80097,Cab XL,Shastri Nagar,Tilak Nagar,,,1,0,0,,877,,,,Debit Card
2026-01-01,04:05:45,CNR4746247110,Success,CUS18991,Auto,VKI Area,Ghat Gate,10.15,13.55,0,0,0,,239,11.17,4.02,3.97,Wallet
2026-01-22,00:55:32,CNR3876937359,Incomplete,CUS50050,Cab Premium,Sitapura,Sitapura,,,0,0,1,Vehicle Breakdown,938,,,,Debit Card
2026-01-13,11:10:06,CNR4002675812,Cancelled by Driver,CUS56284,Auto,MI Road,Kalwar Road,,,0,1,0,,194,,,,Cash
2026-01-20,00:43:40,CNR6154294262,Success,CUS54070,Cab Priority,JLN Marg,Raja Park,5.94,8.34,0,0,0,,429,7.71,5.0,3.83,Cash
2026-01-12,01:15:30,CNR7081674962,Success,CUS54134,Cab Premium,Shyam Nagar,VKI Area,6.28,3.02,0,0,0,,474,15.36,4.42,3.8,Debit Card
2026-01-22,15:22:17,CNR1606791828,Cancelled by Driver,CUS81910,Cab Premium,Sitapura,Gopalpura,,,0,1,0,,160,,,,Net Banking
2026-01-01,17:26:18,CNR9513748392,Cancelled by Customer,CUS35025,Cab XL,Mansarovar,Chandpole,,,1,0,0,,395,,,,Net Banking
2026-01-20,13:02:42,CNR4886950797,Cancelled by Driver,CUS64918,Cab Premium,Ghat Gate,Chandpole,,,0,1,0,,95,,,,Cash
2026-01-26,07:01:49,CNR3895445026,Success,CUS80011,Auto,Barkat Nagar,Mansarovar,10.09,7.59,0,0,0,,310,6.81,4.57,4.71,Credit Card
2026-01-17,16:21:28,CNR7416836437,Success,CUS53007,Cab XL,Shastri Nagar,C-Scheme,6.2,3.27,0,0,0,,209,12.34,4.93,3.59,Net Banking
2026-01-09,07:56:15,CNR1282105613,Success,CUS60693,Auto,Khatipura,C-Scheme,9.4,14.39,0,0,0,,246,4.84,3.61,4.23,Credit Card
2026-01-14,15:05:19,CNR1665560444,Success,CUS87233,Auto,Chitrakoot,Patrakar Colony,9.43,10.21,0,0,0,,280,14.72,4.37,4.29,UPI
2026-01-18,00:22:10,CNR3701500144,Success,CUS95886,Cab Economy,Tilak Nagar,VKI Area,6.98,14.84,0,0,0,,1262,2.82,4.95,3.6,UPI
2026-01-31,14:16:44,CNR9439738196,Cancelled by Driver,CUS32180,Auto,Tilak Nagar,Jawahar Nagar,,,0,1,0,,189,,,,Credit Card
2026-01-06,21:39:01,CNR4633858737,Success,CUS29321,Auto,Tilak Nagar,VKI Area,2.53,7.4,0,0,0,,680,16.36,4.45,4.3,Debit Card
2026-01-30,21:34:02,CNR7608681299,Success,CUS23868,Cab Priority,Ghat Gate,Raja Park,10.42,13.09,0,0,0,,302,7.43,3.95,3.95,Credit Card
2026-01-06,06:04:03,CNR7314254267,Cancelled by Driver,CUS35752,Cab Economy,Pratap Nagar,VKI Area,,,0,1,0,,801,,,,Wallet
2026-01-19,02:30:53,CNR7229343383,Incomplete,CUS37678,Auto,Civil Lines,Sitapura,,,0,0,1,Other Issue,472,,,,Credit Card
2026-01-12,12:30:10,CNR2257365200,Success,CUS37571,Auto,Mansarovar,Jagatpura,3.4,9.95,0,0,0,,357,5.78,4.8,4.76,Cash
2026-01-02,13:12:34,CNR9732375294,Cancelled by Driver,CUS44352,Cab Priority,Murlipura,Gopalpura,,,0,1,0,,349,,,,Wallet
2026-01-27,18:40:31,CNR8963507395,Success,CUS43203,Cab XL,Jawahar Nagar,Murlipura,6.06,11.9,0,0,0,,404,15.54,4.36,4.19,Wallet
2026-01-21,02:17:23,CNR9002955934,Success,CUS62829,Cab Premium,Sindhi Camp,Barkat Nagar,8.47,10.58,0,0,0,,498,11.93,4.05,4.65,Net Banking
2026-01-26,13:21:40,CNR8405787841,Cancelled by Driver,CUS61469,Cab XL,Raja Park,Ghat Gate,,,0,1,0,,319,,,,Debit Card
2026-01-16,12:08:41,CNR5082750531,Incomplete,CUS31704,Cab Premium,Malviya Nagar,VKI Area,,,0,0,1,Other Issue,89,,,,Net Banking
2026-01-13,16:42:28,CNR2304312852,Cancelled by Driver,CUS74977,Auto,Kalwar Road,Jhotwara,,,0,1,0,,321,,,,Credit Card
2026-01-20,05:58:49,CNR7718434816,Cancelled by Driver,CUS85301,Bike,Sindhi Camp,Sodala,,,0,1,0,,124,,,,Debit Card
2026-01-20,07:42:56,CNR3754610504,Success,CUS91840,Cab Economy,Kalwar Road,Patrakar Colony,6.96,13.31,0,0,0,,256,10.99,4.81,4.22,Cash
2026-01-18,10:20:44,CNR3222018523,Cancelled by Customer,CUS59542,Cab Priority,Chitrakoot,Bapu Nagar,,,1,0,0,,309,,,,Credit Card
2026-01-25,12:26:19,CNR9369012690,Incomplete,CUS96257,Auto,Sitapura,Mahesh Nagar,,,0,0,1,Customer Demand,138,,,,Wallet
2026-01-28,08:28:20,CNR5067520820,Cancelled by Driver,CUS67258,Cab Economy,Shyam Nagar,Bani Park,,,0,1,0,,184,,,,Wallet
2026-01-30,17:04:43,CNR3328941204,Success,CUS43290,Auto,Tilak Nagar,Chitrakoot,2.4,5.38,0,0,0,,951,2.98,3.95,4.07,Net Banking
2026-01-22,14:04:02,CNR1949034452,Success,CUS92867,Cab XL,Mahesh Nagar,Govindpuri,3.64,3.65,0,0,0,,199,3.38,4.51,4.3,Credit Card
2026-01-14,13:13:22,CNR7686828622,Incomplete,CUS25573,Auto,Malviya Nagar,Patrakar Colony,,,0,0,1,Vehicle Breakdown,584,,,,Wallet
2026-01-23,22:36:58,CNR1467990552,Success,CUS21278,Cab Priority,Tonk Road,MI Road,9.83,8.04,0,0,0,,228,3.18,3.98,3.99,UPI
2026-01-04,12:04:40,CNR8072849218,Success,CUS94531,Cab XL,Mahesh Nagar,Sanganer,11.3,6.08,0,0,0,,161,7.77,3.94,3.63,Debit Card
2026-01-09,23:53:15,CNR4861663166,Cancelled by Customer,CUS47171,Auto,Narayan Singh Circle,MI Road,,,1,0,0,,426,,,,Credit Card
2026-01-05,03:07:30,CNR7199880207,Success,CUS33845,Cab XL,Sodala,Civil Lines,11.0,3.55,0,0,0,,202,7.45,4.34,4.44,UPI
2026-01-18,17:43:52,CNR6963859352,Success,CUS28241,Cab Priority,Amer,Ramganj,10.55,14.45,0,0,0,,193,16.48,4.62,4.92,Debit Card
2026-01-26,22:52:55,CNR2437958471,Success,CUS16383,Cab Economy,Triveni Nagar,Civil Lines,7.65,12.98,0,0,0,,588,6.76,4.74,4.15,UPI
2026-01-29,23:15:17,CNR8407332804,Success,CUS72075,Cab Priority,Mahesh Nagar,Tilak Nagar,2.66,14.69,0,0,0,,485,2.47,3.72,4.03,Credit Card
2026-01-12,00:55:40,CNR4370163469,Cancelled by Driver,CUS45879,Cab Premium,Sindhi Camp,Transport Nagar,,,0,1,0,,890,,,,UPI
2026-01-28,13:16:23,CNR6448830446,Cancelled by Driver,CUS40643,Cab Economy,MI Road,Sitapura,,,0,1,0,,722,,,,Cash
2026-01-17,12:54:08,CNR4203405217,Success,CUS32288,Cab Premium,C-Scheme,Ajmer Road,9.14,10.92,0,0,0,,590,15.88,3.72,4.25,Cash
2026-01-01,12:01:34,CNR2334092397,Cancelled by Customer,CUS97496,Bike,C-Scheme,Barkat Nagar,,,1,0,0,,302,,,,Net Banking
2026-01-04,21:51:52,CNR6835684915,Success,CUS66225,Cab Priority,Jhotwara,Malviya Nagar,9.76,4.09,0,0,0,,649,4.33,4.37,3.76,Cash
2026-01-19,01:29:55,CNR4631787739,Success,CUS35221,Cab Premium,Civil Lines,Vaishali Nagar,2.93,3.23,0,0,0,,449,7.76,3.76,3.58,Net Banking
2026-01-02,05:30:32,CNR3693188099,Success,CUS14175,Cab Priority,Malviya Nagar,Chandpole,3.28,3.44,0,0,0,,156,10.15,4.38,3.95,Net Banking
2026-01-11,07:04:18,CNR4641867785,Success,CUS34336,Cab XL,Sitapura,Tonk Road,5.69,7.21,0,0,0,,199,8.01,3.82,3.55,Credit Card
2026-01-03,01:18:17,CNR4284476075,Success,CUS50985,Cab Premium,Chitrakoot,Raja Park,8.23,6.21,0,0,0,,85,7.82,4.89,4.01,UPI
2026-01-05,20:58:42,CNR3523934770,Cancelled by Driver,CUS33056,Cab Economy,Govindpuri,Mahesh Nagar,,,0,1,0,,168,,,,Net Banking
2026-01-20,04:01:59,CNR6833478433,Success,CUS83742,Cab Premium,MI Road,Nirman Nagar,7.73,8.59,0,0,0,,309,15.71,4.39,3.58,Cash
2026-01-08,10:51:53,CNR8558273852,Success,CUS48043,Cab Economy,MI Road,C-Scheme,2.7,13.95,0,0,0,,819,10.63,3.87,3.94,Credit Card
2026-01-10,03:38:10,CNR3574060851,Success,CUS27944,Bike,Patrakar Colony,Malviya Nagar,4.58,12.27,0,0,0,,372,10.39,3.56,4.19,Wallet
2026-01-30,19:16:40,CNR7401231302,Cancelled by Driver,CUS36427,Cab Economy,Narayan Singh Circle,Chandpole,,,0,1,0,,350,,,,Debit Card
2026-01-21,06:39:18,CNR3682283977,Cancelled by Driver,CUS85018,Bike,Mahesh Nagar,JLN Marg,,,0,1,0,,486,,,,Credit Card
2026-01-12,09:22:27,CNR9883463390,Cancelled by Customer,CUS80494,Cab XL,Govindpuri,Jawahar Nagar,,,1,0,0,,649,,,,Net Banking
2026-01-17,22:12:18,CNR3797959386,Success,CUS93318,Cab XL,VKI Area,Brahmpuri,3.54,3.01,0,0,0,,853,13.9,3.58,4.25,Credit Card
2026-01-04,12:36:16,CNR1801326014,Success,CUS60736,Cab Economy,Ajmer Road,Narayan Singh Circle,9.67,12.47,0,0,0,,278,7.5,4.62,4.45,Net Banking
2026-01-14,15:15:57,CNR2263000958,Cancelled by Driver,CUS59526,Cab Economy,Gopalpura,Vaishali Nagar,,,0,1,0,,629,,,,Credit Card
2026-01-26,15:45:47,CNR3152263736,Success,CUS28083,Auto,Kalwar Road,Tonk Road,2.15,7.57,0,0,0,,426,10.82,3.53,3.82,Cash
2026-01-21,20:35:01,CNR7968729162,Success,CUS58340,Bike,Jhotwara,Transport Nagar,2.25,7.65,0,0,0,,366,15.08,4.36,4.16,Debit Card
2026-01-25,19:46:10,CNR6713479225,Success,CUS83083,Auto,Sodala,Barkat Nagar,2.83,7.26,0,0,0,,131,9.64,4.1,4.51,Cash
2026-01-22,13:59:56,CNR1370026679,Success,CUS98537,Bike,Shyam Nagar,Nirman Nagar,2.37,6.43,0,0,0,,239,15.81,3.57,4.7,Debit Card
2026-01-15,17:15:04,CNR9126178179,Cancelled by Driver,CUS37337,Auto,Narayan Singh Circle,Patrakar Colony,,,0,1,0,,403,,,,Credit Card
2026-01-09,13:11:24,CNR2081684444,Success,CUS33260,Cab Priority,Raja Park,Chandpole,10.31,8.05,0,0,0,,224,5.17,4.11,3.84,Wallet
2026-01-26,08:10:15,CNR7622131304,Success,CUS96525,Auto,Ghat Gate,Ramganj,7.62,9.12,0,0,0,,102,11.71,3.54,3.6,Debit Card
2026-01-05,02:08:36,CNR6589481526,Success,CUS89225,Cab Priority,Ramganj,Patrakar Colony,3.43,3.13,0,0,0,,443,15.4,4.65,3.62,Wallet
2026-01-22,11:56:59,CNR4627939200,Incomplete,CUS78240,Cab Priority,Barkat Nagar,Raja Park,,,0,0,1,Other Issue,170,,,,Cash
2026-01-01,19:10:10,CNR4615586850,Cancelled by Customer,CUS30386,Cab Priority,Sitapura,VKI Area,,,1,0,0,,362,,,,Credit Card
2026-01-16,15:16:37,CNR3710644695,Success,CUS11241,Cab XL,Raja Park,Sindhi Camp,6.5,9.46,0,0,0,,84,14.23,4.24,3.64,Net Banking
2026-01-16,22:03:07,CNR5855508710,Incomplete,CUS28156,Bike,Chitrakoot,Civil Lines,,,0,0,1,Other Issue,696,,,,Debit Card
2026-01-28,05:46:00,CNR3969001062,Incomplete,CUS87055,Cab Economy,Chandpole,Shyam Nagar,,,0,0,1,Customer Demand,253,,,,Cash
2026-01-19,03:37:12,CNR7677474610,Success,CUS89048,Cab XL,Patrakar Colony,Ramganj,8.91,8.87,0,0,0,,245,14.67,4.28,4.71,Net Banking
2026-01-21,02:47:08,CNR3906602202,Success,CUS17228,Cab Priority,Raja Park,Durgapura,6.73,9.49,0,0,0,,461,11.0,4.28,4.6,UPI
2026-01-21,20:36:37,CNR7375824892,Success,CUS11797,Auto,Mahesh Nagar,Raja Park,4.34,3.87,0,0,0,,831,7.44,4.16,4.18,Net Banking
2026-01-04,15:43:11,CNR8151880644,Cancelled by Customer,CUS55728,Cab Premium,Raja Park,Jagatpura,,,1,0,0,,108,,,,Cash
2026-01-09,13:17:08,CNR2942970618,Cancelled by Driver,CUS30514,Cab Premium,Murlipura,Ajmer Road,,,0,1,0,,428,,,,UPI
2026-01-11,18:34:14,CNR9331628793,Success,CUS16494,Cab Premium,Kukas,Pratap Nagar,2.89,9.47,0,0,0,,207,11.86,4.42,4.8,Wallet
